run_id, inner_reps, time
1, 0.011873241
2, 0.008254794999999995
3, 0.008336066000000003
4, 0.008326448
5, 0.013371398
6, 0.011031081999999998
7, 0.011561454999999998
8, 0.008461662999999994
9, 0.009770304999999993
10, 0.009744826999999998
11, 0.009617055
12, 0.008147203999999991
13, 0.008099666000000005
14, 0.008851920999999985
15, 0.00904297300000001
16, 0.014357958000000004
17, 0.00894228900000002
18, 0.009562082
19, 0.008893555999999997
20, 0.009385901000000002
21, 0.014733395999999982
22, 0.014880022999999992
23, 0.014830133000000023
24, 0.014817882999999976
25, 0.014666740999999983
26, 0.015062189000000004
27, 0.011023203000000037
28, 0.009152938
29, 0.008157742999999995
30, 0.008424842000000043
31, 0.008323972999999985
32, 0.008235207999999994
33, 0.013245127999999995
34, 0.01182918999999999
35, 0.008357705999999965
36, 0.008443226000000026
37, 0.008399724999999969
38, 0.011509884000000026
39, 0.009843266999999989
40, 0.008073575999999971
41, 0.008426805000000037
42, 0.008276143000000014
43, 0.01225904099999997
44, 0.008295971000000013
45, 0.008153887000000026
46, 0.011421244000000053
47, 0.010776057999999977
48, 0.008359180000000022
49, 0.00801938499999999
50, 0.008240236999999984
51, 0.008253222000000004
52, 0.008232393000000005
53, 0.0082796799999999
54, 0.008400917000000008
55, 0.008353809000000045
56, 0.008263169999999986
57, 0.008184323000000049
58, 0.00885631599999992
59, 0.010026958999999946
60, 0.008369699000000064
61, 0.008150560000000029
62, 0.00821121299999994
63, 0.008271035000000038
64, 0.008248232000000022
65, 0.008500503000000048
66, 0.008335674999999987
67, 0.00826077599999997
68, 0.008283397000000026
69, 0.008430681999999967
70, 0.008262298000000001
71, 0.008302071999999994
72, 0.008268820999999926
73, 0.008231952000000042
74, 0.008284059000000066
75, 0.00831239100000003
76, 0.008503307999999987
77, 0.008424149999999964
78, 0.008369077999999974
79, 0.008820439000000069
80, 0.008363357000000016
81, 0.00866292600000007
82, 0.008394765999999998
83, 0.008579158999999947
84, 0.008502597
85, 0.008355733000000032
86, 0.008430811999999954
87, 0.008595670000000055
88, 0.012400230000000012
89, 0.013233799999999962
90, 0.010578038000000012
91, 0.013985785000000028
92, 0.011577181000000047
93, 0.012705815999999981
94, 0.012594565000000002
95, 0.01007861599999993
96, 0.013591299000000001
97, 0.014984932000000062
98, 0.014525659000000024
99, 0.014680716999999954
100, 0.014508281000000123
101, 0.015065211000000023
102, 0.016925053000000023
103, 0.014835495000000032
104, 0.014239407000000037
105, 0.014877903000000137
106, 0.014892616000000025
107, 0.014791049000000056
108, 0.015589537000000098
109, 0.014163930999999907
110, 0.008780117000000143
111, 0.008305459000000015
112, 0.008280913000000112
113, 0.008216473000000057
114, 0.008411085999999957
115, 0.008823244000000008
116, 0.008406026999999927
117, 0.008660791000000057
118, 0.008346514999999943
119, 0.008327509999999982
120, 0.008753283999999972
121, 0.00835632399999997
122, 0.008324444999999958
123, 0.008339000999999957
124, 0.008349962000000044
125, 0.008308654999999998
126, 0.009076166000000052
127, 0.008236990999999971
128, 0.008221091000000014
129, 0.008287635999999932
130, 0.00842382999999991
131, 0.008429770000000003
132, 0.008371391999999922
133, 0.008322991000000002
134, 0.010602382999999937
135, 0.008466187999999875
136, 0.008302513000000067
137, 0.008358618000000151
138, 0.008635594999999885
139, 0.008476598000000113
140, 0.008342898999999848
141, 0.008859772000000099
142, 0.008589398999999887
143, 0.008699194000000077
144, 0.008446031000000076
145, 0.008607823000000181
146, 0.01145653400000013
147, 0.010057146000000072
148, 0.0084042230000001
149, 0.012810556000000028
150, 0.008276865000000022
151, 0.008337978999999995
152, 0.008414581999999893
153, 0.008148586000000124
154, 0.008380108000000108
155, 0.00839345300000005
156, 0.008308424999999842
157, 0.008429078999999895
158, 0.008372193000000028
159, 0.008553290999999907
160, 0.00832137799999999
161, 0.008393644000000089
162, 0.008725011000000116
163, 0.008645642999999925
164, 0.008357095999999897
165, 0.008363327000000087
166, 0.008601180000000097
167, 0.00839790099999993
168, 0.010894838000000018
169, 0.012730872000000115
170, 0.008302443000000048
171, 0.00838344499999999
172, 0.009972617999999933
173, 0.014399322999999908
174, 0.01465862200000001
175, 0.014639171000000006
176, 0.013088573999999964
177, 0.014791243999999981
178, 0.015069564000000035
179, 0.015050545000000026
180, 0.009439996999999867
181, 0.008434127999999985
182, 0.00850592299999997
183, 0.010055011000000169
184, 0.008628537000000103
185, 0.01040417799999993
186, 0.008359540000000054
187, 0.009935538999999993
188, 0.00843292700000009
189, 0.010037739000000157
190, 0.012377942999999947
191, 0.010313433999999955
192, 0.008384135000000015
193, 0.008420494000000112
194, 0.009187252999999895
195, 0.008275032000000015
196, 0.008563419000000128
197, 0.009184738999999942
198, 0.008453934999999912
199, 0.008379868000000013
200, 0.00859920599999997
201, 0.008553682000000062
202, 0.009754851999999925
203, 0.008292905999999878
204, 0.008460637999999854
205, 0.008486846999999909
206, 0.008497878000000014
207, 0.00836663400000015
208, 0.008366812999999862
209, 0.008645282000000254
210, 0.00858062199999976
211, 0.008781136000000078
212, 0.009793382999999878
213, 0.008549503999999875
214, 0.008727766999999886
215, 0.00844418700000027
216, 0.009276369000000173
217, 0.008472851000000059
218, 0.00851890700000002
219, 0.008435250999999866
220, 0.008447864000000305
221, 0.00846879300000003
222, 0.008454305999999967
223, 0.008433878000000394
224, 0.008457761999999924
225, 0.008497718000000098
226, 0.008380708999999875
227, 0.008481587999999984
228, 0.008434929999999952
229, 0.008388853999999668
230, 0.008472551000000106
231, 0.008427345999999947
232, 0.008396909000000008
233, 0.00844641200000007
234, 0.008400325000000208
